Generation,Generation Offspring,Homosexual Offspring,Random Event Offspring (Homosexual Parent) [IVF/Surrogacy/Bi-Sexual],Alive Homosexuals,Homosexuals %,Alive Population,Total Population (Alive + Dead)
279,558,1,0,110,0.10806668697010482,33703,101789
280,523,1,0,109,0.10650043479535307,33865,102347
281,497,1,0,109,0.10595897735005345,33970,102870
282,466,3,0,109,0.10544951483548907,34048,103367
283,553,1,0,112,0.10786551481706201,34089,103833
284,473,2,0,112,0.10729408158182133,34238,104386
285,594,5,0,111,0.10585643578519725,34287,104859
286,457,0,0,116,0.11000161209259102,34472,105453
287,474,2,0,114,0.1076385610423945,34497,105910
288,504,1,0,114,0.10715897127387577,34545,106384
289,511,0,0,114,0.10665369358580945,34623,106888
290,452,0,0,113,0.10521513235691209,34709,107399
291,483,1,0,111,0.1029197689404827,34709,107851
292,458,1,0,111,0.10246090793287427,34737,108334
293,534,0,0,111,0.10202956099713213,34766,108792
294,486,1,0,108,0.09878711376982603,34869,109326
295,456,3,0,107,0.09743925982588424,34930,109812
296,517,1,0,110,0.09975695578046215,34944,110268
297,471,1,0,110,0.09929142031863519,35039,110785
298,556,2,0,107,0.09617458833680881,35077,111256
299,556,0,0,108,0.09659070582763925,35212,111812
300,483,1,0,106,0.09433290616545635,35367,112368
301,530,1,0,105,0.09304303905149268,35416,112851
302,570,2,0,104,0.09172612695248764,35539,113381
303,616,2,0,103,0.09038972891857026,35677,113951
304,499,1,0,102,0.0890308727644086,35842,114567
305,498,1,0,103,0.0895138442285297,35911,115066
306,587,0,0,103,0.08912810217714859,35997,115564
307,627,2,0,99,0.08523387659167808,36088,116151
308,533,1,0,101,0.08648889345595917,36285,116778
309,565,3,0,101,0.08609593303270793,36367,117311
310,527,0,0,104,0.08822830771319014,36464,117876
311,570,1,0,103,0.08699103907840174,36509,118403
312,529,3,0,102,0.08573373790692006,36618,118973
313,590,0,0,104,0.08702783217017289,36721,119502
314,498,3,0,102,0.08493488325617027,36872,120092
315,494,1,0,104,0.08624264035160462,36876,120590
316,533,2,0,104,0.08589078656139539,36931,121084
317,512,1,0,104,0.08551436065681607,37005,121617
318,620,1,0,103,0.08433705344349009,37052,122129
319,598,2,0,101,0.0822817293827241,37244,122749
320,581,3,0,100,0.08107209741623225,37397,123347
321,613,2,0,102,0.08230585501258796,37549,123928
322,496,0,0,102,0.08190073951550092,37691,124541
323,546,0,0,101,0.08077609027727793,37715,125037
324,632,0,0,101,0.08042489827444797,37800,125583
325,649,1,0,97,0.07685298894743098,37976,126215
326,530,0,0,95,0.07488333963929877,38165,126864
327,595,2,0,95,0.07457180086974269,38244,127394
328,539,2,0,95,0.07422512872199954,38373,127989
329,602,1,0,95,0.07391385534669488,38427,128528
330,538,0,0,93,0.07202044451328118,38569,129130
331,575,2,0,91,0.07017922694882314,38588,129668
332,662,2,0,90,0.06910160238937986,38651,130243
333,509,2,0,91,0.06951606126580344,38844,130905
334,537,2,0,93,0.07076871566195382,38913,131414
335,609,3,0,95,0.07199642291456677,38953,131951
336,614,2,0,96,0.07242003621001811,39049,132560
337,683,4,0,95,0.07133524561851412,39189,133174
338,549,2,0,99,0.07395952396960936,39448,133857
339,557,1,0,100,0.07440144041188639,39520,134406
340,687,1,0,100,0.07409438142305669,39650,134963
341,622,4,0,100,0.07371913011426465,39885,135650
342,604,2,0,104,0.07631795233063285,40027,136272
343,578,2,0,106,0.07744235658552266,40118,136876
344,557,3,0,108,0.07857174036404906,40230,137454
345,674,1,0,110,0.07970379172674641,40273,138011
346,622,4,0,110,0.07931643652882432,40465,138685
347,661,0,0,113,0.08111580896868067,40562,139307
348,599,2,0,109,0.07787494284407864,40697,139968
349,663,2,0,111,0.07896590238107094,40832,140567
350,644,2,0,112,0.0793032641789988,41006,141230
351,698,3,0,114,0.08035298927217108,41167,141874
352,657,2,0,115,0.080660999354712,41380,142572
353,626,0,0,114,0.07959281988982678,41497,143229
354,584,3,0,114,0.07924646345278231,41626,143855
355,646,2,0,114,0.07892605182810736,41727,144439
356,555,0,0,116,0.07995313092325189,41891,145085
357,708,3,0,116,0.07964844822850865,41920,145640
358,558,1,0,117,0.07994642905950201,42126,146348
359,611,1,0,118,0.08032347215226063,42165,146906
360,604,0,0,117,0.07931289275134391,42247,147517
361,582,3,0,114,0.0769641036719979,42359,148121
362,703,2,0,115,0.07733535974391909,42442,148703
363,691,1,0,116,0.07764079086515936,42652,149406
364,705,1,0,113,0.07528464926014511,42841,150097
365,686,3,0,113,0.07493269320035544,43063,150802
366,750,2,0,115,0.07591360371778623,43269,151488
367,681,3,0,117,0.07685334804713671,43550,152238
368,601,1,0,120,0.07847291703450847,43741,152919
369,600,2,0,121,0.07881709223553934,43844,153520
370,672,2,0,120,0.07786140669608098,43979,154120
371,574,2,0,121,0.07816941444002275,44117,154792
372,616,2,0,122,0.07852425884685195,44188,155366
373,673,0,0,123,0.07885525252913798,44308,155982
374,716,5,0,122,0.07787813986147904,44497,156655
375,727,3,0,127,0.08070101861206957,44654,157371
376,746,4,0,127,0.0803299219471467,44846,158098
377,640,1,0,130,0.08184130341718919,45014,158844
378,728,2,0,130,0.08151287903488752,45165,159484
379,747,4,0,131,0.08176665917659101,45297,160212
380,654,0,0,133,0.08262973800781566,45496,160959
381,779,5,0,131,0.08105783569391077,45624,161613
382,794,5,0,135,0.08313217399871915,45843,162392
383,608,3,0,140,0.08579167330530806,46069,163186
384,735,1,0,143,0.08730478527907005,46109,163794
385,733,3,0,141,0.08569917765257189,46289,164529
386,730,3,0,140,0.0847139693335431,46449,165262
387,704,1,0,141,0.08494385271579354,46634,165992
388,610,2,0,140,0.08398521860152613,46795,166696
389,800,2,0,141,0.08427671452308942,46897,167306
390,626,2,0,141,0.08387564988757093,47158,168106
391,636,2,0,143,0.08474978071735059,47240,168732
392,727,5,0,143,0.08443153370176185,47323,169368
393,685,3,0,145,0.08524647990828654,47492,170095
394,792,1,0,146,0.08549010422766132,47605,170780
395,771,3,0,147,0.08567831580910638,47835,171572
396,760,6,0,150,0.08703573687356028,48066,172343
397,656,2,0,155,0.08954206455116319,48242,173103
398,810,2,0,157,0.09035503196956704,48304,173759
399,784,2,0,157,0.08993578470404252,48530,174569
400,802,2,0,159,0.0906742399616773,48714,175353
401,761,0,0,160,0.09082909937271152,48940,176155
402,729,3,0,159,0.08987316014379705,49098,176916
403,672,1,0,161,0.09063018942272509,49272,177645
404,709,2,0,162,0.09084944228536819,49366,178317
405,787,5,0,161,0.08993107146448003,49494,179026
406,779,5,0,166,0.092318130502244,49726,179813
407,779,4,0,168,0.0930273766279791,49920,180592
408,685,1,0,169,0.09317917417889299,50127,181371
409,834,1,0,168,0.09227929867733005,50229,182056
410,839,3,0,165,0.09021816392366996,50463,182890
411,826,3,0,166,0.09035046182148708,50679,183729
412,842,4,0,168,0.09102977432201782,50911,184555
413,867,4,0,166,0.08953758690809452,51160,185397
