Generation,Generation Offspring,Homosexual Offspring,Random Event Offspring (Homosexual Parent) [IVF/Surrogacy/Bi-Sexual],Alive Homosexuals,Homosexuals %,Alive Population,Total Population (Alive + Dead)
2224,335123,41488,0,2499444,2.661376462163387,20279198,93915462
2225,299824,36959,0,2510909,2.664077894052329,20371509,94250585
2226,326578,40248,0,2517726,2.6628398825858066,20426348,94550409
2227,351603,43358,0,2527557,2.664035905777657,20506548,94876987
2228,289502,35774,0,2540367,2.667651594967436,20609555,95228590
2229,346165,42754,0,2545466,2.664904571167523,20649639,95518092
2230,314493,38905,0,2557196,2.667517675539904,20744882,95864257
2231,332489,40910,0,2565258,2.6671775210220554,20808467,96178750
2232,348811,42907,0,2575457,2.6685565605473163,20889787,96511239
2233,284468,35050,0,2587481,2.671360380259973,20988713,96860050
2234,310847,38302,0,2592006,2.668195852286796,21025443,97144518
2235,283396,34962,0,2599564,2.6674406278197202,21087368,97455365
2236,305089,37841,0,2603522,2.6637558869812152,21118977,97738761
2237,359108,44388,0,2610405,2.6624872442279655,21170821,98043850
2238,281551,34736,0,2623922,2.666507240564862,21277828,98402958
2239,335589,41572,0,2627568,2.6625941868951286,21307062,98684509
2240,330292,40371,0,2638301,2.6644096029878703,21391747,99020098
2241,357342,43883,0,2647865,2.6651782645241755,21471581,99350390
2242,356118,43978,0,2660530,2.66832867083969,21576919,99707732
2243,297677,36757,0,2673344,2.6716381590354557,21680962,100063850
2244,321953,39814,0,2678845,2.6691951388902244,21725232,100361527
2245,345745,42596,0,2687472,2.6692283580186142,21791851,100683480
2246,341494,42005,0,2698151,2.670663859888067,21880004,101029225
2247,328118,40329,0,2708007,2.6713897530903377,21962799,101370719
2248,364005,44718,0,2716139,2.6707670216523716,22030859,101698837
2249,381378,46907,0,2728104,2.6729649562374522,22130525,102062842
2250,335993,41395,0,2742454,2.677021700199387,22246289,102444220
2251,307740,38017,0,2751159,2.6767399285307962,22316451,102780213
2252,385646,47020,0,2756828,2.674248464318619,22360709,103087953
2253,377672,46445,0,2771351,2.6783170072203633,22483211,103473599
2254,300485,37380,0,2785460,2.682162647773468,22598513,103851271
2255,321289,39392,0,2790324,2.67909453202114,22634795,104151756
2256,391563,48601,0,2797220,2.6774561802041856,22691197,104473045
2257,305773,37455,0,2812890,2.6824016735942027,22816860,104864608
2258,389023,47957,0,2817474,2.6789614844126124,22855591,105170381
2259,319371,39304,0,2832286,2.6831204920406715,22975346,105559404
2260,396118,48851,0,2838425,2.6808253117775496,23022647,105878775
2261,386521,47770,0,2853488,2.6850067023826596,23144363,106274893
2262,371949,45914,0,2866998,2.687942989392584,23251835,106661414
2263,390075,47896,0,2878359,2.689216632387791,23342906,107033363
2264,321584,39896,0,2891720,2.6918892690811105,23453036,107423438
2265,330262,40732,0,2897467,2.6891887404320176,23497665,107745022
2266,308625,38164,0,2904229,2.687227729144806,23553242,108075284
2267,367096,45484,0,2908826,2.6838172075893665,23590832,108383909
2268,367390,45418,0,2920858,2.685821616085295,23688150,108751005
2269,378785,46679,0,2933089,2.687987666974024,23787302,109118395
2270,347161,42875,0,2946793,2.6912044675488445,23898253,109497180
2271,345334,42273,0,2956429,2.6914713794859946,23976182,109844341
2272,354157,43685,0,2965008,2.6908219849092028,24050294,110189675
2273,385561,47371,0,2974693,2.6909624410342494,24129692,110543832
2274,388161,47385,0,2987765,2.6933934453242703,24236979,110929393
2275,327478,40226,0,3000579,2.6955128748157726,24344065,111317554
2276,412752,50808,0,3005816,2.6922971368757365,24387277,111645032
2277,419992,51426,0,3021191,2.696100968764472,24511305,112057784
2278,402363,49495,0,3036570,2.699706651383292,24640140,112477776
2279,382757,47308,0,3049589,2.701616977987598,24747061,112880139
2280,410358,50370,0,3060250,2.701899834876198,24830119,113262896
2281,422447,52091,0,3073734,2.7040081037884254,24938906,113673254
2282,374924,46054,0,3087912,2.7064227424309353,25056764,114095701
2283,326630,40393,0,3096088,2.7047008785004887,25124282,114470625
2284,370726,45955,0,3098520,2.699123772602402,25142455,114797255
2285,338295,41967,0,3106439,2.697311329960712,25205516,115167981
2286,407303,50202,0,3110568,2.692986136961077,25236475,115506276
2287,392905,48786,0,3123285,2.694494490589407,25339734,115913579
2288,353513,43455,0,3134873,2.695355316561715,25431613,116306484
2289,437852,54159,0,3140948,2.692395063236629,25483794,116659997
2290,445396,55259,0,3158119,2.6969914707826956,25619537,117097849
2291,362547,44724,0,3176008,2.701991084217558,25761780,117543245
2292,387282,47833,0,3183509,2.700044625458264,25822288,117905792
2293,413983,51274,0,3194586,2.7005689276449103,25909905,118293074
2294,356727,44372,0,3208891,2.7032015459704306,26026704,118707057
2295,387840,47920,0,3217079,2.7019794700964654,26087378,119063784
2296,390598,48506,0,3228453,2.702728428371974,26179137,119451624
2297,360565,44706,0,3240292,2.7037983324441366,26273552,119842222
2298,417362,51451,0,3247663,2.701820050145759,26332544,120202787
2299,366316,45407,0,3261416,2.703873297321163,26444503,120620149
2300,431168,52782,0,3268259,2.701342666718959,26499345,120986465
2301,373823,46002,0,3282407,2.703402231535843,26616356,121417633
2302,456947,56420,0,3289111,2.7006089819633985,26671432,121791456
2303,396385,49017,0,3305507,2.7039265290034096,26804961,122248403
2304,398772,49304,0,3314731,2.702708410242431,26879076,122644788
2305,412040,50967,0,3324335,2.7017545656188755,26955259,123043560
2306,389079,47910,0,3335755,2.7019875971604366,27047500,123455600
2307,444439,54997,0,3344708,2.700728062769657,27120046,123844679
2308,415112,50793,0,3361155,2.7043035255910337,27250275,124289118
2309,474793,58689,0,3373119,2.7048954153359515,27351348,124704230
2310,365333,45266,0,3393299,2.710756897343735,27513218,125179023
2311,384859,47344,0,3399687,2.7079568594863797,27564584,125544356
2312,360107,44430,0,3407770,2.706099613183486,27631434,125929215
2313,457727,56543,0,3412568,2.702182532898546,27669244,126289322
2314,364537,44949,0,3428728,2.7051738301220722,27799861,126747049
2315,406734,50635,0,3433308,2.701018929934522,27836301,127111586
2316,388416,48033,0,3442984,2.6999916561008646,27912558,127518320
2317,488231,59985,0,3450421,2.697606950114027,27970150,127906736
2318,455926,55862,0,3469333,2.7020786570239936,28126413,128394967
2319,438835,54172,0,3484139,2.704008423131379,28248511,128850893
2320,469413,58024,0,3496746,2.7045814498116973,28348779,129289728
2321,420714,51795,0,3512510,2.7069460948419812,28476920,129759141
2322,429397,52773,0,3522188,2.705632142546172,28554506,130179855
2323,497422,61185,0,3532051,2.7042885139561172,28637918,130609252
2324,420298,51723,0,3550199,2.7078705390695825,28787650,131106674
2325,497948,62034,0,3559099,2.7059841383712535,28859463,131526972
2326,425972,52924,0,3578311,2.710329989217187,29010086,132024920
2327,479181,58516,0,3588615,2.70939285180503,29087777,132450892
2328,429204,52762,0,3604411,2.71150908041704,29220471,132930073
2329,409116,50720,0,3614549,2.7103843701852104,29304152,133359277
2330,430638,53057,0,3622869,2.7083146614462206,29368615,133768393
2331,509343,62664,0,3633246,2.707356359376395,29451471,134199031
2332,385137,47232,0,3652730,2.7115834684486653,29609039,134708374
2333,517540,63708,0,3656037,2.7063009710362773,29637665,135093511
2334,462956,57312,0,3675279,2.7101618731647465,29793036,135611051
2335,504030,62021,0,3687522,2.709938570413378,29891001,136074007
2336,413192,50894,0,3704671,2.712493956843149,30031198,136578037
2337,464205,57287,0,3711285,2.7091405976071647,30085391,136991229
2338,463724,57195,0,3724581,2.7096644283993894,30193790,137455434
2339,403907,49873,0,3738265,2.7104755091384765,30304633,137919158
2340,407925,50345,0,3744834,2.707309876339134,30356315,138323065
2341,492130,60549,0,3751693,2.704293395441062,30411854,138730990
2342,412986,50769,0,3768789,2.7070137488658492,30551658,139223120
2343,404353,49628,0,3775832,2.7040513432822313,30612077,139636106
2344,518317,63779,0,3781557,2.7003317662647763,30660938,140040459
2345,462514,56660,0,3800803,2.7040666603414363,30820104,140558776
2346,507706,62594,0,3813081,2.7039044955552454,30923259,141021290
2347,541346,66903,0,3831402,2.707149847936461,31068219,141528996
2348,417385,50971,0,3853147,2.7121403001901694,31240351,142070342
2349,480091,58867,0,3857847,2.707494239135417,31281907,142487727
2350,471507,57568,0,3870093,2.7069679415545114,31381304,142967818
2351,521106,64202,0,3880172,2.705096388316105,31465596,143439325
2352,423055,52284,0,3895903,2.7062318256049123,31595220,143960431
2353,487768,60090,0,3899459,2.7007652384844065,31620900,144383486
2354,510177,63007,0,3910789,2.6994927509911664,31713888,144871254
2355,436007,53833,0,3925835,2.7003689350120648,31833999,145381431
2356,542936,66494,0,3932414,2.6968063997942413,31886904,145817438
2357,480283,58978,0,3952402,2.700459073710757,32051269,146360374
2358,423198,52257,0,3964776,2.7000532965471544,32154702,146840657
2359,445196,55367,0,3971176,2.696639986777475,32204527,147263855
2360,516554,63649,0,3979867,2.6943961612751814,32272280,147709051
2361,516099,63313,0,3996392,2.6961549591921044,32406593,148225605
2362,560963,69400,0,4011930,2.6972462275946496,32536060,148741704
2363,456109,56537,0,4032963,2.7011995706680847,32705659,149302667
2364,521311,64581,0,4040439,2.6979647590068443,32767281,149758776
2365,436745,53783,0,4055924,2.6989098030000473,32893376,150280087
2366,496936,61269,0,4060968,2.6944356155256766,32934414,150716832
2367,484929,59861,0,4073543,2.6938968943621586,33039076,151213768
2368,449216,55134,0,4085322,2.693050158499384,33134517,151698697
2369,518969,64059,0,4092179,2.689605739120457,33195274,152147913
2370,520389,63887,0,4108553,2.6911881255294126,33328440,152666882
2371,543908,66708,0,4124250,2.692292886397852,33461760,153187271
2372,533971,65692,0,4142806,2.6948378506874002,33617559,153731179
2373,501161,61655,0,4160172,2.6967672218903624,33758939,154265150
2374,457575,56019,0,4172716,2.6961397303060353,33863523,154766311
2375,541484,66969,0,4179384,2.6924876755114866,33921292,155223886
2376,505895,62515,0,4196953,2.694406978906801,34060431,155765370
2377,522313,64141,0,4209555,2.6937485915916786,34161051,156271265
2378,565048,69715,0,4223303,2.693543354179978,34275812,156793578
2379,585992,72476,0,4242102,2.6958178956138066,34430889,157358626
2380,598503,73861,0,4263680,2.6994778638167967,34603534,157944618
2381,531958,65729,0,4286361,2.7035931757644662,34786710,158543121
2382,514134,63523,0,4300998,2.7037534898851128,34902638,159075079
2383,553802,68854,0,4313817,2.7030755518544978,35004637,159589213
2384,546091,67068,0,4332362,2.7053081272386437,35148649,160143015
2385,487704,60244,0,4349024,2.7064834127585478,35288544,160689106
2386,504792,62518,0,4359233,2.7046279176266115,35373755,161176810
2387,610531,75486,0,4372593,2.7044468547509815,35477945,161681602
2388,509428,62983,0,4398232,2.7100709804584304,35685965,162292133
2389,484611,59235,0,4410912,2.7093794266505835,35785959,162801561
2390,566039,69963,0,4418750,2.706138521025528,35854859,163286172
2391,621499,76405,0,4436381,2.7075502813935173,35995190,163852211
2392,477894,58594,0,4459722,2.7115105508351456,36184741,164473710
2393,628475,77416,0,4464575,2.706596899779162,36226605,164951604
2394,495545,61058,0,4487561,2.7102058575536736,36413164,165580079
2395,531931,65871,0,4493710,2.7058215358564603,36465081,166075624
2396,525498,64723,0,4504439,2.7036222937189134,36548740,166607555
2397,524368,64562,0,4513501,2.7005436201778714,36623496,167133053
2398,569668,70457,0,4521778,2.6970342100156723,36694648,167657421
2399,567885,70490,0,4536351,2.696563928535909,36810588,168227089
2400,619371,75976,0,4551260,2.6963243585676904,36926514,168794974
2401,592407,73061,0,4572237,2.698848789929802,37096908,169414345
2402,497446,61451,0,4589888,2.6998268868756456,37241091,170006752
2403,556401,68671,0,4596371,2.6957523943193467,37294011,170504198
2404,519739,63961,0,4610146,2.6950367454284434,37404001,171060599
2405,531704,65352,0,4618661,2.691835820955196,37473645,171580338
2406,630969,78094,0,4627959,2.688922254492803,37550431,172112042
2407,643308,78941,0,4649789,2.691737844027739,37724798,172743011
2408,550480,68047,0,4672009,2.6945661151039255,37907506,173386319
2409,497635,61017,0,4683136,2.692435428801929,37997079,173936799
2410,649160,80181,0,4687562,2.6872916616910625,38035975,174434434
2411,512243,63121,0,4711671,2.6910979449051062,38232112,175083594
2412,585680,72159,0,4719388,2.687642304412946,38294059,175595837
2413,612128,75110,0,4736206,2.68825361516214,38434031,176181517
2414,502791,62311,0,4757022,2.6907200199418932,38604448,176793645
2415,657038,81046,0,4764730,2.6874369882990767,38666034,177296436
2416,506361,62252,0,4791286,2.6924374626145258,38879235,177953474
2417,658252,80820,0,4798619,2.6889070025196427,38936138,178459835
2418,522513,64208,0,4823150,2.692720808256511,39134771,179118087
2419,577797,71234,0,4829574,2.6884646343866585,39190638,179640600
2420,528370,65359,0,4842689,2.6871224473270616,39295968,180218397
2421,635572,78751,0,4849663,2.6831257236263597,39349881,180746767
2422,557735,68831,0,4869741,2.6847933634817664,39507231,181382339
2423,549254,67832,0,4879915,2.6821551144361964,39585514,181940074
2424,685046,84215,0,4889427,2.67929475854062,39657846,182489328
2425,528222,65509,0,4914726,2.6830860085264985,39864507,183174374
2426,541396,66950,0,4921434,2.679022565364291,39916640,183702596
2427,594656,73173,0,4929486,2.675520621589658,39978383,184243992
2428,525183,65009,0,4943612,2.6745553776177804,40093598,184838648
2429,612075,75509,0,4949432,2.6701174513381742,40137535,185363831
2430,656510,80806,0,4966265,2.6703808610562705,40272050,185975906
2431,643995,79571,0,4988077,2.6726745047334113,40451859,186632416
2432,557233,68603,0,5008796,2.6745471964432292,40617399,187276411
2433,595338,73665,0,5017719,2.671363283565962,40690083,187833644
2434,697268,86051,0,5031128,2.6700393679354484,40797573,188428982
2435,534011,65776,0,5056409,2.6735627656129175,41002982,189126250
2436,584357,72017,0,5061182,2.668551637182446,41043805,189660261
2437,640295,78984,0,5072630,2.6663724069187595,41134149,190244618
2438,627425,77631,0,5090550,2.666816313555383,41281527,190884913
2439,668525,82381,0,5107879,2.6671279006577633,41419822,191512338
2440,702140,86998,0,5129658,2.6691825189691234,41600149,192180863
2441,729478,90165,0,5156536,2.673400932066575,41814483,192883003
2442,601908,74650,0,5185912,2.678500876190931,42052936,193612481
2443,548983,67435,0,5199217,2.677050360053394,42157989,194214389
2444,728170,90206,0,5204826,2.67238441527907,42202762,194763372
2445,683054,84117,0,5232871,2.676776164566751,42425603,195491542
2446,592055,73023,0,5254490,2.678476269169939,42602024,196174596
2447,578429,71178,0,5265146,2.675832501717987,42684524,196766651
2448,642079,79146,0,5273509,2.672227247823964,42751253,197345080
2449,564027,69664,0,5289326,2.671550027140902,42879332,197987159
2450,675589,83287,0,5294788,2.66671184729161,42922978,198551186
2451,592265,72934,0,5312504,2.6665612591480237,43068696,199226775
2452,657285,80844,0,5319418,2.662117684080556,43122096,199819040
2453,690053,85335,0,5333198,2.6602632505359423,43235026,200476325
2454,624230,77059,0,5351136,2.660054852705058,43378634,201166378
2455,714441,87354,0,5360038,2.6562375985308493,43453005,201790608
2456,690862,84958,0,5380038,2.6567426474388793,43620582,202505049
2457,664527,81439,0,5398176,2.6566361367380074,43770976,203195911
2458,692604,85465,0,5413036,2.6552655596668537,43896636,203860438
2459,622341,76632,0,5432079,2.6555845598228744,44052490,204553042
2460,667707,82504,0,5442945,2.6528255585125433,44141180,205175383
2461,660436,81831,0,5459852,2.6524339485964767,44277855,205843090
2462,636886,78638,0,5475660,2.651606055385224,44402476,206503526
2463,731693,89858,0,5487727,2.6492787896936307,44501798,207140412
2464,748004,92656,0,5510867,2.6510853873346787,44689885,207872105
2465,610470,74950,0,5536438,2.6538371715643194,44892164,208620109
2466,644983,79236,0,5544725,2.650054799112323,44957437,209230579
2467,698613,85968,0,5556543,2.6475416894893176,45056317,209875562
2468,674416,82659,0,5575130,2.6475848712217442,45212041,210574175
2469,739910,91455,0,5591284,2.6467793103528914,45345463,211248591
2470,729038,89933,0,5615708,2.649062554576958,45543553,211988501
2471,649804,80519,0,5638201,2.650557648657265,45725722,212717539
2472,735972,90813,0,5650120,2.6480715935990258,45821911,213367343
2473,777162,95899,0,5672244,2.6493022772674024,46000672,214103315
2474,713476,87952,0,5698999,2.6521716070092305,46217715,214880477
2475,803457,99334,0,5718120,2.652263628191835,46373045,215593953
2476,665978,82165,0,5748996,2.6566842921086717,46620097,216397410
2477,654875,80975,0,5762817,2.654900512287222,46731381,217063388
2478,774103,95726,0,5774692,2.6523691308340083,46824774,217718263
2479,764389,94172,0,5800876,2.654955917315665,47035365,218492366
2480,785699,96906,0,5825075,2.656736847172622,47233435,219256755
2481,796835,98167,0,5852065,2.6595163313348613,47448013,220042454
2482,752197,92787,0,5879596,2.662386763978397,47674201,220839289
2483,823288,101538,0,5901867,2.663399712026842,47854039,221591486
2484,654905,81347,0,5932905,2.667495910141293,48103900,222414774
2485,638279,78238,0,5944052,2.6646615652322696,48189743,223069679
2486,805472,99075,0,5951494,2.660385465589919,48255304,223707958
2487,706742,87160,0,5979775,2.6634375502614698,48488744,224513430
2488,696104,85634,0,5996217,2.662380082011482,48620125,225220172
2489,696065,85939,0,6010869,2.6606622180687856,48741211,225916276
2490,696028,86065,0,6026189,2.659250142074125,48860972,226612341
2491,660593,81081,0,6041640,2.6579047778042875,48982896,227308369
2492,690556,84570,0,6051869,2.654689895899074,49069602,227968962
2493,854366,105992,0,6065632,2.6526916758391836,49186087,228659518
2494,853771,105056,0,6100899,2.6581829794662877,49467689,229513884
2495,664015,81907,0,6135221,2.6632302178011926,49743525,230367655
2496,722758,89546,0,6145563,2.6600521911130195,49828991,231031670
2497,693035,85304,0,6163513,2.659501720502186,49972862,231754428
2498,761293,93764,0,6177485,2.6575833180850847,50087068,232447463
2499,697599,85845,0,6200088,2.658600005567544,50271043,233208756
2500,780800,96262,0,6215156,2.6571129288043496,50394236,233906355
2501,668520,82631,0,6240419,2.6590373043637605,50597628,234687155
2502,674651,82931,0,6250939,2.6559542275749246,50682421,235355675
2503,773413,95126,0,6261197,2.652708703202825,50767285,236030326
2504,746130,92382,0,6282947,2.653229643472817,50947726,236803739
2505,783881,96536,0,6300597,2.6523260259091113,51091449,237549869
2506,696577,85874,0,6322527,2.6528038936994864,51269333,238333750
2507,828823,102857,0,6333753,2.6497696252576355,51360168,239030327
2508,715258,88308,0,6361944,2.6523666076528665,51582979,239859150
2509,836294,103867,0,6374976,2.6498978228806447,51690185,240574408
2510,859437,106046,0,6402677,2.652192693594835,51913643,241410702
2511,889447,109777,0,6432157,2.654952453715313,52151237,242270139
2512,701241,86148,0,6463969,2.65832373970237,52408208,243159586
2513,857185,105906,0,6471093,2.6536008589850306,52467005,243860827
2514,808233,99645,0,6496968,2.654879363763383,52679601,244718012
2515,715525,88443,0,6516123,2.653941536881322,52838728,245526245
2516,814342,99968,0,6524165,2.6494956562406125,52901368,246241770
2517,924889,113859,0,6543786,2.648704355875235,53064842,247056112
2518,904068,112266,0,6577832,2.6525548221333297,53342168,247981001
2519,829018,102419,0,6611146,2.656304786206359,53605553,248885069
2520,889301,109374,0,6635016,2.657045134982713,53800652,249714087
2521,897845,110605,0,6666879,2.6603307533894953,54060819,250603388
2522,899318,110753,0,6700646,2.6642597016611846,54333533,251501233
2523,901760,110916,0,6734678,2.668250118043522,54610141,252400551
2524,920993,113218,0,6768247,2.6720036517945545,54886618,253302311
2525,722018,88423,0,6803599,2.676229477373168,55177678,254223304
2526,966881,119070,0,6813810,2.6726554331520544,55262939,254945322
2527,960715,118135,0,6853264,2.6779746802460997,55583131,255912203
2528,844548,104130,0,6890966,2.682636244277024,55888101,256872918
2529,797330,98690,0,6913518,2.68259583151419,56069612,257717466
2530,860104,105645,0,6929588,2.6805382543751963,56200035,258514796
2531,822802,101507,0,6952818,2.6806055636069646,56390953,259374900
2532,909949,112123,0,6972066,2.679526354925302,56543898,260197702
2533,973352,119988,0,7002548,2.6818624322885123,56789926,261107651
2534,799040,98441,0,7039894,2.6861519604303408,57096680,262081003
2535,817266,101056,0,7055992,2.684110942571628,57224726,262880043
2536,972025,119838,0,7073917,2.6825897567274755,57368772,263697309
2537,869104,107361,0,7110997,2.6867476078660477,57667718,264669334
2538,977536,120672,0,7135165,2.6870554235918194,57861244,265538438
2539,931341,115075,0,7172071,2.6910473291180663,58162837,266515974
2540,1012816,124942,0,7203674,2.693492735195341,58416523,267447315
2541,834395,102955,0,7244353,2.6984837461768203,58744581,268460131
2542,793303,98022,0,7262625,2.6969077715304173,58891595,269294526
2543,1014911,124946,0,7275500,2.693753371611573,58994411,270087829
2544,989529,121976,0,7314144,2.6979233039105392,59309486,271102740
2545,1003219,123874,0,7349157,2.700979718023521,59592093,272092269
2546,890681,110014,0,7384384,2.703956793310331,59877105,273095488
2547,857371,105891,0,7405309,2.7028039506621955,60044718,273986169
2548,986486,121513,0,7421859,2.7003941951846495,60178897,274843540
2549,967461,118965,0,7453791,2.702313126707968,60442972,275830026
2550,961626,118408,0,7482969,2.703409297931957,60685173,276797487
2551,887389,109284,0,7511336,2.7042626680623076,60916212,277759113
2552,859419,106363,0,7529867,2.70230092463174,61066933,278646502
2553,1002731,123332,0,7544569,2.699251941786235,61180975,279505921
2554,1038003,127938,0,7574711,2.700348437024324,61428716,280508652
2555,1003687,123914,0,7609074,2.7025979051322775,61708046,281546655
2556,1007290,124111,0,7640140,2.703992480037416,61958809,282550342
2557,840254,103678,0,7671378,2.705403464506291,62218115,283557632
2558,1021452,125917,0,7683223,2.7015752852677677,62315539,284397886
2559,936475,115156,0,7718775,2.7043630099093003,62599003,285419338
2560,833752,102627,0,7743835,2.704270229010507,62807112,286355813
2561,1020934,125941,0,7757850,2.7012994013205183,62920256,287189565
2562,976359,120110,0,7795834,2.7049097888692804,63227668,288210499
2563,857913,105334,0,7829211,2.7073190857103193,63498507,289186858
2564,1007235,124140,0,7847524,2.705625056760634,63651047,290044771
2565,952343,116569,0,7883155,2.708503922835014,63939572,291052006
2566,894071,110210,0,7910156,2.7089171880792775,64164827,292004349
2567,1078482,133618,0,7929905,2.707390842190272,64325339,292898420
2568,981392,121361,0,7973025,2.7121263424974793,64667906,293976902
2569,885422,109053,0,8002803,2.71319815810977,64910116,294958294
2570,958993,118312,0,8021437,2.7113765025855745,65060520,295843716
2571,983946,121769,0,8049335,2.7120153408033754,65284638,296802709
2572,935296,115490,0,8080195,2.7134174296695734,65534939,297786655
2573,927428,113779,0,8105660,2.713446391490661,65742247,298721951
2574,1065380,131557,0,8130609,2.713374219941233,65947343,299649379
2575,1101577,135689,0,8173074,2.7178825632565644,66290172,300714759
2576,1064058,131026,0,8219512,2.7233489442400494,66665352,301816336
2577,927280,114155,0,8260580,2.7273406148567014,67000063,302880394
2578,930251,114696,0,8284080,2.7267513986496605,67191166,303807674
2579,986390,121686,0,8307269,2.7260371350234793,67379792,304737925
2580,1039815,127894,0,8336331,2.726747789098816,67615933,305724315
2581,908101,112278,0,8370137,2.7285253331280943,67894472,306764130
2582,914667,112694,0,8385794,2.7255608908039544,68023636,307672231
2583,992504,122421,0,8400993,2.722407546933506,68149682,308586898
2584,933592,115212,0,8424628,2.72131412670666,68344539,309579402
2585,932497,114947,0,8440564,2.7182643441968164,68473507,310512994
2586,949205,117063,0,8456413,2.7152144578647954,68601992,311445491
2587,965693,119008,0,8474621,2.7127928574049798,68747258,312394696
2588,1152522,141382,0,8494651,2.71082475583728,68906581,313360389
2589,1098621,135839,0,8535824,2.7139820660653258,69244980,314512911
2590,1136085,140094,0,8570065,2.7153839866662413,69520968,315611532
2591,1011619,124826,0,8607478,2.717456276869164,69824300,316747617
2592,925074,113874,0,8627497,2.715105030023423,69988666,317759236
2593,1023191,125846,0,8634989,2.709574562989938,70054137,318684310
2594,1126100,139291,0,8653852,2.706802928593158,70209169,319707501
2595,1192062,146839,0,8685196,2.7070718194507313,70456866,320833601
2596,1130840,138756,0,8723666,2.708997139771435,70770056,322025663
2597,1223454,150118,0,8754060,2.7089227413752526,71021584,323156503
2598,1094702,135068,0,8795698,2.7115417615028536,71362425,324379957
2599,948999,117584,0,8821808,2.7104438874302654,71571968,325474659
2600,1042788,128758,0,8830646,2.705271442059509,71638254,326423658
2601,1100307,135581,0,8851423,2.7030015160698326,71804134,327466446
2602,1050709,129877,0,8879623,2.702532413557984,72033254,328566753
2603,1063773,131259,0,8902394,2.700825965342819,72217049,329617462
2604,1127201,138949,0,8926294,2.6993651454095966,72410661,330681235
2605,1188184,146585,0,8958095,2.699779158116402,72667959,331808436
2606,992093,122403,0,8997927,2.702107606978113,72987270,332996620
2607,978798,120699,0,9013612,2.6987774284456134,73109506,333988713
2608,1206531,148730,0,9026824,2.694835679153373,73213931,334967511
2609,1248326,154180,0,9066551,2.69698128566393,73538960,336174042
2610,1250898,153843,0,9110952,2.700162426694842,73895405,337422368
2611,1166139,144013,0,9153084,2.702629619427947,74240997,338673266
2612,1043098,128573,0,9183893,2.702421456982012,74493945,339839405
2613,984613,121001,0,9200430,2.6990032985060544,74624760,340882503
2614,981984,121425,0,9208353,2.6935474542687516,74695604,341867116
2615,1046546,129070,0,9216622,2.6882444784017223,74760056,342849100
2616,1128695,139488,0,9231715,2.6844524225235467,74882511,343895646
2617,1073632,132471,0,9256342,2.682808399306529,75079319,345024341
2618,1121186,138539,0,9273545,2.6794566057744578,75219848,346097973
2619,1097331,135519,0,9296834,2.677511813223417,75407368,347219159
2620,1249258,153921,0,9316198,2.6746359323958506,75567231,348316490
2621,1091732,134716,0,9353958,2.675879445717319,75875702,349565748
2622,1037958,127107,0,9373067,2.6729978781573402,76028360,350657480
2623,1039617,128177,0,9385075,2.6685233830073165,76130045,351695438
2624,1157548,142233,0,9398033,2.664332015427273,76235740,352735055
2625,1299435,160442,0,9425133,2.6632749371141844,76456216,353892603
2626,1332326,164288,0,9468635,2.6657790679418327,76808877,355192038
2627,1151297,142533,0,9515422,2.6689401793589624,77184927,356524364
2628,1097480,135140,0,9539550,2.6670950920532444,77376024,357675661
2629,1212573,149428,0,9555762,2.6634552334005406,77508189,358773141
2630,1344814,165273,0,9586154,2.6629262293447566,77756479,359985714
2631,1018188,125985,0,9633246,2.6660481895401875,78142627,361330528
2632,1314486,162637,0,9641427,2.66081445145786,78205443,362348716
2633,1264932,155530,0,9686173,2.663500993977389,78569345,363663202
2634,1362622,168480,0,9725547,2.665058156354698,78888597,364928134
2635,1324190,163108,0,9777727,2.669389505423391,79305440,366290756
2636,1321495,162830,0,9824734,2.6725610878726354,79685380,367614946
2637,1355797,167149,0,9871212,2.6755860638878985,80064369,368936441
2638,1206234,148659,0,9921566,2.6793880567380404,80472256,370292238
2639,1264005,154707,0,9952480,2.679009673019597,80721539,371498472
2640,1331929,163580,0,9989637,2.679893394956703,81027860,372762477
2641,1227388,151599,0,10035023,2.682484110708675,81400840,374094406
2642,1265652,156253,0,10068063,2.6825148874781304,81667241,375321794
2643,1216417,150224,0,10105233,2.683369588480653,81971863,376587446
2644,1399789,172342,0,10137280,2.683212373611966,82230079,377803863
2645,1178993,145718,0,10190993,2.6874722714959507,82669012,379203652
2646,1184548,145718,0,10217127,2.6860129225927225,82878387,380382645
2647,1292821,159307,0,10241326,2.6840163902665504,83078784,381567193
2648,1242688,153676,0,10277829,2.684487442974392,83376654,382860014
2649,1293197,159583,0,10308713,2.683842874919427,83621787,384102702
2650,1239001,152794,0,10344803,2.684201629244633,83915393,385395899
2651,1303182,160957,0,10374474,2.6832740655331424,84153178,386634900
2652,1202036,147816,0,10413537,2.6843296606286775,84462725,387938082
2653,1379025,170033,0,10439895,2.6828112849572605,84679688,389140118
2654,1291445,159314,0,10489671,2.6860836883481536,85081584,390519143
2655,1353585,167085,0,10528957,2.687256884441316,85403891,391810588
2656,1382341,171048,0,10577607,2.690379166364174,85795854,393164173
2657,1151447,142029,0,10630872,2.6944534098709587,86223354,394546514
2658,1220630,150828,0,10655497,2.692835963337198,86421623,395697961
2659,1308821,161494,0,10687931,2.692726227076625,86680726,396918591
2660,1355958,167603,0,10728862,2.6941545651307397,87013027,398227412
