Generation,Generation Offspring,Homosexual Offspring,Random Event Offspring (Homosexual Parent) [IVF/Surrogacy/Bi-Sexual],Alive Homosexuals,Homosexuals %,Alive Population,Total Population (Alive + Dead)
306,438,56,0,4142,3.8139963167587476,33440,108600
307,451,63,0,4160,3.815183697426585,33503,109038
308,483,70,0,4179,3.816821781183498,33574,109489
309,568,74,0,4199,3.818244644091223,33670,109972
310,452,52,0,4208,3.806766781255654,33822,110540
311,448,73,0,4220,3.802075825284705,33904,110992
312,471,51,0,4250,3.8137114142139263,33975,111440
313,484,58,0,4259,3.8057027459320354,34048,111911
314,544,71,0,4264,3.793763067752124,34108,112395
315,473,64,0,4275,3.785229194520936,34226,112939
316,556,84,0,4281,3.7747328325044966,34266,113412
317,526,74,0,4311,3.7826407412607046,34381,113968
318,558,75,0,4326,3.7783639317344138,34477,114494
319,589,84,0,4346,3.7774223829225044,34592,115052
320,460,54,0,4380,3.7875839883778246,34763,115641
321,495,51,0,4379,3.771716005891422,34784,116101
322,610,85,0,4377,3.753988129953,34846,116596
323,606,70,0,4410,3.7626060099312326,35028,117206
324,477,55,0,4420,3.75174006043527,35177,117812
325,523,75,0,4426,3.741683503960639,35235,118289
326,475,74,0,4467,3.75972124027876,35372,118812
327,618,87,0,4501,3.7732527433836047,35448,119287
328,570,68,0,4539,3.7854968516742424,35652,119905
329,603,74,0,4559,3.7841875907864706,35763,120475
330,552,73,0,4589,3.790118766415038,35962,121078
331,570,64,0,4609,3.7893611773411164,36104,121630
332,629,82,0,4624,3.7839607201309327,36238,122200
333,538,69,0,4645,3.7816802220973873,36420,122829
334,531,72,0,4664,3.7805896228326863,36562,123367
335,635,82,0,4680,3.777300682819739,36661,123898
336,507,69,0,4709,3.78132703781327,36851,124533
337,532,69,0,4728,3.7811900191938577,36898,125040
338,578,66,0,4750,3.782690408689835,36999,125572
339,520,59,0,4759,3.7724930638129215,37118,126150
340,627,69,0,4756,3.7546380358411624,37202,126670
341,505,58,0,4776,3.75185589605411,37384,127297
342,608,61,0,4783,3.742507941972739,37448,127802
343,508,79,0,4776,3.7193365002725645,37609,128410
344,614,81,0,4784,3.7108859895437414,37654,128918
345,625,63,0,4801,3.7064200352036565,37822,129532
346,515,56,0,4815,3.699378442957352,38002,130157
347,554,64,0,4834,3.699338802497857,38033,130672
348,521,72,0,4829,3.6799109932482894,38120,131226
349,587,58,0,4829,3.665358603990983,38139,131747
350,607,73,0,4834,3.652878323031118,38285,132334
351,554,51,0,4847,3.645978291121625,38437,132941
352,558,60,0,4847,3.630847597288288,38550,133495
353,513,77,0,4845,3.6142421281135073,38655,134053
354,635,105,0,4868,3.617555697575911,38716,134566
355,539,66,0,4924,3.641984896561416,38897,135201
356,672,86,0,4939,3.6385737439222043,38999,135740
357,569,61,0,4967,3.6411752631733276,39224,136412
358,630,79,0,4964,3.623860243391419,39333,136981
359,579,76,0,4981,3.6196234312663957,39459,137611
