Initial population: 100,000
Initial homosexuals: 5%
Children per generation: 0.01 to 0.005 percent of total population
Random event chance: 1/2
Death range: 70 to 90 years old
Breeding ages: 20 to 50 years old
Run off years: 250
Homosexual extinction year approx: 6000

0	0	5590	100000
1	847	5591	100847
2	693	5594	101540
3	871	5594	102411
4	889	5594	103300
5	625	5595	103925
6	685	5596	104610
7	641	5598	105251
8	910	5598	106161
9	969	5603	107130
10	921	5603	108051
11	640	5605	108691
12	985	5609	109676
13	885	5611	110561
14	994	5614	111555
15	1111	5616	112666
16	578	5619	113244
17	1024	5619	114268
18	1135	5623	115403
19	1069	5627	116472
20	818	5629	117290
21	721	5630	118011
22	1031	5633	119042
23	677	5633	119719
24	814	5633	120533
25	640	5633	121173
26	632	5634	121805
27	1045	5635	122850
28	1111	5639	123961
29	889	5643	124850
30	999	5643	125849
31	728	5644	126577
32	691	5644	127268
33	1161	5645	128429
34	663	5646	129092
35	1204	5646	130296
36	660	5646	130956
37	817	5646	131773
38	845	5646	132618
39	1022	5647	133640
40	718	5649	134358
41	1203	5649	135561
42	1318	5649	136879
43	1164	5649	138043
44	806	5649	138849
45	835	5649	139684
46	1204	5650	140888
47	847	5651	141735
48	1369	5652	143104
49	1343	5652	144447
50	936	5652	145383
51	949	5407	141408
52	1122	4889	133033
53	1359	4175	121504
54	954	3340	107899
55	1256	2539	94706
56	990	1766	82336
57	1489	1189	73290
58	1230	747	66656
59	1290	452	62624
60	1385	242	60696
61	1144	145	60020
62	1489	102	60643
63	904	82	61126
64	899	71	61885
65	821	73	62680
66	1351	73	64020
67	1478	73	65493
68	1154	73	66647
69	988	73	67635
70	1162	73	68797
71	1457	73	70254
72	1168	74	71422
73	1404	74	72778
74	1157	75	73810
75	958	75	74560
76	1013	74	75255
77	1524	73	76307
78	1355	72	77144
79	1343	72	77903
80	1463	70	78683
81	1758	69	79731
82	1174	68	80124
83	1636	66	80974
84	1344	65	81517
85	1072	59	81736
86	1577	57	82482
87	1540	57	83100
88	1507	56	83696
89	1430	55	84269
90	1731	56	85053
91	1665	53	85795
92	1353	52	86220
93	1906	49	87203
94	1192	47	87449
95	1189	43	87704
96	1929	40	88691
97	1279	37	89092
98	1641	36	89925
99	1963	35	91068
100	1177	35	91459
101	2071	31	92695
102	1127	28	92973
103	2118	27	94244
104	2084	25	95466
105	1517	24	96084
106	2010	24	97238
107	1825	24	98153
108	1883	22	99098
109	1451	22	99673
110	2193	21	100995
111	1444	21	101582
112	1166	20	101893
113	2191	20	103190
114	2131	19	104408
115	2179	18	105650
116	1827	18	106483
117	1602	18	107102
118	1283	18	107303
119	1321	18	107612
120	1966	18	108552
121	1660	17	109181
122	2201	17	110279
123	1451	16	110654
124	1464	15	111082
125	1699	15	111724
126	2118	14	112678
127	1817	14	113346
128	2099	14	114375
129	1705	13	114915
130	2454	13	116213
131	2150	11	117166
132	1400	11	117367
133	2268	11	118388
134	1584	11	118769
135	2136	10	119610
136	2298	10	120651
137	2403	8	121874
138	2421	8	123065
139	1506	7	123460
140	2098	6	124412
141	1644	5	124998
142	2388	4	126246
143	2570	4	127657
144	1932	4	128393
145	2350	3	129485
146	2752	3	131034
147	1914	2	131721
148	2538	2	132983
149	1707	1	133463
150	1931	1	134226
151	3006	1	135999
152	3103	1	137892
153	2497	1	139077
154	3079	1	140796
155	1869	1	141279
156	2227	1	142124
157	1805	1	142505
158	2892	1	143964
159	1787	1	144377
160	3246	1	146196
161	2131	1	146913
162	2937	1	148423
163	2633	1	149586
164	3274	1	151384
165	3024	1	152856
166	2100	1	153405
167	1807	1	153683
168	3254	1	155427
169	2479	1	156324
170	2155	0	156958
171	1988	0	157404
172	2376	0	158290
173	3457	0	160217
174	2111	0	160706
175	2363	0	161422
176	2467	0	162286
177	2072	0	162695
178	3093	0	164056
179	3445	0	165719
180	2998	0	166969
181	2660	0	167797
182	2037	0	168015
183	2639	0	168852
184	3614	0	170718
185	2731	0	171745
186	3360	0	173325
187	3089	0	174629
188	3831	0	176628
189	2991	0	177814
190	2864	0	178890
191	2747	0	179836
192	3682	0	181770
193	3336	0	183422
194	2149	0	183826
195	4019	0	186201
196	3402	0	187894
197	3021	0	189194
198	3524	0	191068
199	4263	0	193624
200	3664	0	195508
201	3502	0	197196
202	4156	0	199440
203	4024	0	201532
204	2894	0	202534
205	3507	0	204133
206	3588	0	205724
207	3406	0	207160
208	4347	0	209612
209	4017	0	211618
210	3402	0	212940
211	4368	0	215199
212	3976	0	217021
213	2905	0	217870
214	2798	0	218677
215	3112	0	219711
216	4339	0	222011
217	3960	0	223782
218	4505	0	226076
219	4106	0	227967
220	2988	0	228737
221	3475	0	229959
222	2942	0	230738
223	5130	0	233611
224	4479	0	235880
225	3344	0	236755
226	4857	0	239228
227	3048	0	239710
228	5444	0	242644
229	2971	0	243129
230	3708	0	244388
231	3497	0	245508
232	5520	0	248734
233	4943	0	251244
234	5328	0	254095
235	4070	0	255697
236	5785	0	258970
237	5357	0	261667
238	4748	0	263738
239	4101	0	265283
240	5490	0	268136
241	3429	0	268946
242	5472	0	271802
243	3581	0	272816
244	4096	0	274463
245	4980	0	276888
246	4486	0	278893
247	3364	0	279759
248	5839	0	283201
249	3276	0	283972
250	4262	0	285742
251	6375	0	289621
252	3831	0	290816
253	4189	0	292368
254	4514	0	294231
255	5134	0	296667
256	5665	0	299540
257	5301	0	302106
258	5284	0	304538
259	3815	0	305369
260	5265	0	307696
261	6771	0	311449
262	5541	0	313875
263	4395	0	315054
264	6244	0	318156
265	4254	0	319308
266	7147	0	323412
267	4966	0	325287
268	6395	0	328507
269	5591	0	330932
270	5851	0	333517
271	5711	0	335943
272	5523	0	338115
273	5418	0	340042
274	7699	0	344195
275	4219	0	344744
276	4157	0	345214
277	4557	0	346087
278	5226	0	347614
279	5292	0	349297
280	4237	0	349882
281	4302	0	350516
282	5106	0	352023
283	5808	0	354135
284	8103	0	358470
285	7334	0	362042
286	6904	0	365145
287	7170	0	368759
288	6002	0	371106
289	6686	0	374226
290	8297	0	378920
291	8196	0	383381
292	7031	0	386741
293	4779	0	387755
294	5573	0	389598
295	4670	0	390533
296	7937	0	394646
297	8267	0	399151
298	8849	0	404009
299	5021	0	405226
300	6147	0	407309
301	9328	0	412536
302	8759	0	417227
303	7206	0	420367
304	8958	0	425384
305	5909	0	427185
306	6425	0	429475
307	5279	0	430538
308	6530	0	432560
309	6736	0	434567
310	9968	0	439776
311	7637	0	442465
312	6934	0	444577
313	7426	0	447093
314	5845	0	448007
315	9350	0	452630
316	8860	0	456829
317	6930	0	459347
318	8810	0	463645
319	6371	0	465590
320	10364	0	471545
321	6549	0	473692
322	7404	0	476783
323	10816	0	483167
324	7697	0	486304
325	9376	0	491238
326	8824	0	495430
327	11144	0	502054
328	10413	0	507990
329	10538	0	513736
330	9764	0	518628
331	10400	0	524025
332	7175	0	526362
333	8029	0	529330
334	6607	0	530794
335	11795	0	537445
336	9634	0	541730
337	6527	0	542957
338	12020	0	549518
339	7394	0	551439
340	11725	0	557635
341	7025	0	559036
342	9107	0	562560
343	11779	0	568644
344	7295	0	570113
345	6936	0	571327
346	11932	0	577539
347	8473	0	580252
348	10352	0	585013
349	10695	0	590131
350	6970	0	591561
351	12727	0	599111
352	13175	0	607140
353	12269	0	614339
354	8910	0	618396
355	9944	0	623675
356	7522	0	625984
357	8430	0	629120
358	13086	0	636449
359	10304	0	640629
360	13365	0	647643
361	13161	0	654327
362	10652	0	658316
363	14142	0	665520
364	14774	0	673146
365	8399	0	674504
366	9737	0	677317
367	8895	0	679595
368	11304	0	684248
369	8452	0	686199
370	13053	0	692499
371	9337	0	695114
372	12499	0	701025
373	14458	0	708622
374	12342	0	713811
375	14724	0	721182
376	15246	0	728870
377	12793	0	734077
378	9862	0	736410
379	13547	0	742514
380	8734	0	744005
381	17151	0	754217
382	11775	0	758940
383	15588	0	767571
384	16502	0	777060
385	9203	0	779033
386	9521	0	781252
387	16100	0	789984
388	17548	0	799932
389	10224	0	802462
390	18048	0	812826
391	16314	0	821339
392	16420	0	829860
393	16247	0	838255
394	14806	0	845159
395	13129	0	850192
396	18988	0	861168
397	14544	0	867410
398	17223	0	876105
399	13704	0	881222
