Generation,Generation Offspring,Homosexual Offspring,Random Event Offspring (Homosexual Parent) [IVF/Surrogacy/Bi-Sexual],Alive Homosexuals,Homosexuals %,Alive Population,Total Population (Alive + Dead)
279,436,10,0,598,0.602118490474848,32968,99316
280,438,6,0,599,0.6004892132488572,32990,99752
281,488,9,0,600,0.5988621618924045,33043,100190
282,555,10,0,602,0.5979459266175331,33123,100678
283,493,10,0,607,0.5996068475694685,33276,101233
284,547,4,0,608,0.5976839745984311,33356,101726
285,479,8,0,604,0.5905762029079034,33502,102273
286,494,6,0,605,0.5887963251323575,33597,102752
287,510,9,0,605,0.5859791178350735,33718,103246
288,576,10,0,609,0.5869540074790855,33834,103756
289,503,5,0,610,0.5846720085879692,33999,104332
290,478,9,0,604,0.5761434635379405,34097,104835
291,489,13,0,605,0.5744779846742568,34154,105313
292,528,10,0,612,0.5784389709079223,34273,105802
293,474,5,0,613,0.5765071005360669,34404,106330
294,516,7,0,612,0.5730122467323321,34506,106804
295,507,5,0,611,0.5693253820350355,34600,107320
296,491,5,0,613,0.5685032505773137,34727,107827
297,514,8,0,607,0.5603870086227589,34800,108318
298,602,14,0,610,0.5604969126727433,34936,108832
299,460,10,0,623,0.5692929071403768,35147,109434
300,608,11,0,625,0.5687298669627096,35214,109894
301,607,7,0,628,0.5683155056017085,35421,110502
302,488,11,0,625,0.5625106877030663,35624,111109
303,514,13,0,630,0.5645313046049625,35701,111597
304,562,13,0,636,0.5672949130772181,35761,112111
305,504,12,0,637,0.5653528351956547,35891,112673
306,518,11,0,639,0.5646023485337126,35996,113177
307,518,11,0,643,0.5655481771405955,36051,113695
308,508,5,0,646,0.565609869279329,36110,114213
309,513,8,0,643,0.5604902328257251,36152,114721
310,555,12,0,637,0.5527882395820678,36230,115234
311,482,10,0,642,0.5544568136869651,36307,115789
312,613,14,0,647,0.556458618228105,36348,116271
313,514,7,0,652,0.557818007597276,36508,116884
314,576,14,0,643,0.5477095010136459,36584,117398
315,589,14,0,647,0.5484259243562141,36703,117974
316,493,6,0,649,0.5473883083255315,36834,118563
317,606,9,0,649,0.54512162343771,36900,119056
318,627,7,0,651,0.5440323578078254,37024,119662
319,557,11,0,651,0.541196618144635,37190,120289
320,519,9,0,654,0.5411846482299787,37307,120846
321,632,8,0,658,0.5421661928892185,37382,121365
322,605,15,0,655,0.5368984483224998,37558,121997
323,656,11,0,667,0.5440368020097551,37746,122602
324,634,11,0,666,0.5403300394294893,38001,123258
325,539,15,0,665,0.5367578213282537,38175,123892
326,559,16,0,674,0.5416656620938513,38286,124431
327,598,10,0,684,0.5472437795023601,38418,124990
328,616,7,0,689,0.5486192948370864,38535,125588
329,558,8,0,687,0.54435675572882,38709,126204
330,617,7,0,681,0.5372272447578927,38760,126762
331,535,12,0,683,0.5361951342057953,38922,127379
332,662,11,0,690,0.5394249261222384,39006,127914
333,592,8,0,691,0.5374253359880538,39182,128576
334,571,10,0,690,0.5341880341880342,39302,129168
335,528,6,0,695,0.5356908870886934,39377,129739
336,582,11,0,692,0.5312166550239125,39414,130267
337,628,13,0,700,0.5349677872968078,39522,130849
338,685,10,0,705,0.5362154597382052,39677,131477
339,552,11,0,710,0.5372194730709281,39881,132162
340,588,15,0,707,0.532724505327245,39922,132714
341,566,9,0,716,0.5371262246627958,40044,133302
342,673,18,0,710,0.5303732034541488,40136,133868
343,657,6,0,719,0.534409585182212,40339,134541
344,703,9,0,714,0.5281143212177695,40550,135198
345,701,19,0,715,0.5261182772753695,40780,135901
346,653,12,0,725,0.5307389350082723,41017,136602
347,572,9,0,727,0.5296710502349642,41154,137255
348,653,7,0,725,0.5260217519063753,41242,137827
349,557,6,0,726,0.524263431542461,41374,138480
350,676,11,0,728,0.5236016312204665,41411,139037
351,602,13,0,732,0.5239312018208757,41578,139713
352,730,9,0,738,0.5259594483839932,41714,140315
353,607,16,0,742,0.5260732390371867,41940,141045
354,665,9,0,743,0.5245248919888177,42066,141652
355,730,18,0,742,0.5213713049038414,42241,142317
356,664,12,0,751,0.5250022719805378,42487,143047
357,570,11,0,758,0.5274474466116025,42649,143711
358,588,6,0,761,0.5274429758596073,42682,144281
359,558,10,0,759,0.5239216119390622,42781,144869
360,718,14,0,760,0.5225989671794097,42787,145427
361,728,13,0,767,0.5248212391802662,42988,146145
362,702,19,0,768,0.5229007373717429,43190,146873
363,602,5,0,778,0.5271895646281552,43427,147575
364,739,6,0,774,0.5223482726738967,43531,148177
365,726,11,0,770,0.5170700260549572,43763,148916
366,745,12,0,773,0.516566204675158,43971,149642
367,629,7,0,776,0.516002048049366,44234,150387
368,629,12,0,772,0.5112041108226942,44352,151016
369,758,14,0,780,0.5143591941705958,44443,151645
370,632,14,0,790,0.5183624994258643,44661,152403
371,667,14,0,794,0.5188355604926977,44761,153035
372,642,14,0,802,0.521788916214493,44959,153702
373,773,15,0,807,0.5228580314103561,45081,154344
374,670,8,0,811,0.5228311532585082,45337,155117
375,696,17,0,810,0.5199406882474148,45425,155787
376,790,14,0,817,0.5221014423291986,45580,156483
377,751,10,0,816,0.5188430309080388,45854,157273
378,650,19,0,811,0.5132131828076748,46049,158024
379,746,14,0,823,0.5186735066866658,46203,158674
380,791,15,0,829,0.5200100363818844,46412,159420
381,609,9,0,834,0.5205635068753082,46679,160211
382,789,24,0,833,0.5179704016913319,46771,160820
383,632,11,0,849,0.5253420292186698,47029,161609
384,754,13,0,848,0.5226792241172084,47125,162241
385,670,11,0,854,0.5239424522224608,47377,162995
386,783,18,0,856,0.5230195826841414,47528,163665
387,680,10,0,863,0.5247859505740416,47817,164448
388,625,18,0,862,0.5220192820115305,47926,165128
389,705,13,0,873,0.5266872997773796,47968,165753
390,719,13,0,878,0.5274603803962562,48114,166458
391,796,17,0,875,0.523397357291972,48259,167177
392,756,16,0,880,0.5238937210146869,48503,167973
393,751,15,0,884,0.5239170504181262,48641,168729
394,719,11,0,888,0.5239556289827708,48800,169480
395,643,11,0,886,0.5205671008642824,48932,170199
396,639,15,0,890,0.5209491811147142,48967,170842
397,652,13,0,895,0.5219237116648492,49017,171481
398,722,22,0,900,0.5228515159789232,49095,172133
399,798,13,0,912,0.5276098464030545,49195,172855
400,749,17,0,917,0.5280645885760684,49450,173653
401,755,9,0,920,0.52751688627424,49587,174402
402,739,16,0,913,0.5212466530027347,49755,175157
403,842,15,0,925,0.525878928457725,49917,175896
404,832,5,0,928,0.5250710090642646,50143,176738
405,718,17,0,921,0.5186686940361548,50388,177570
406,757,21,0,927,0.5199452571120884,50522,178288
407,722,12,0,944,0.5272417548660951,50688,179045
408,753,21,0,947,0.5267930154032721,50805,179767
409,809,20,0,958,0.5306891203190782,50963,180520
410,725,9,0,963,0.5310788676935294,51166,181329
411,799,16,0,963,0.5289639337778901,51312,182054
412,746,11,0,966,0.5282932191432462,51549,182853
413,894,18,0,970,0.5283253176760222,51676,183599
414,690,19,0,977,0.5295593870770164,51964,184493
415,788,13,0,983,0.5308262637499123,52087,185183
416,894,27,0,984,0.5291147544509628,52199,185971
417,911,17,0,999,0.5346105477216172,52419,186865
418,798,10,0,1000,0.5325494205862303,52653,187776
419,876,15,0,1000,0.5302957989966803,52832,188574
420,920,16,0,1001,0.5283716020058062,53074,189450
421,907,11,0,1004,0.5273940221673583,53327,190370
422,718,8,0,1008,0.5269844257281325,53609,191277
423,724,9,0,1004,0.5229302846428293,53690,191995
424,711,12,0,1010,0.524079099621729,53824,192719
425,859,22,0,1012,0.5231866825208086,53890,193430
426,729,17,0,1023,0.5265352130074271,54117,194289
427,737,18,0,1023,0.5245669630495646,54208,195018
428,772,16,0,1033,0.5277004418788792,54284,195755
429,863,16,0,1032,0.5251186859820788,54393,196527
430,814,6,0,1034,0.5238360605907088,54607,197390
431,830,15,0,1031,0.5201711368085407,54767,198204
432,814,11,0,1035,0.5200116562999286,54974,199034
433,866,23,0,1038,0.5193947400024018,55143,199848
434,963,15,0,1052,0.5241288599699074,55383,200714
435,745,18,0,1052,0.5216261646097473,55682,201677
436,781,17,0,1059,0.523164478169369,55739,202422
437,778,14,0,1065,0.5241064354364846,55816,203203
438,947,16,0,1067,0.5230879346605811,55910,203981
439,869,16,0,1069,0.5216466271080575,56193,204928
440,964,18,0,1073,0.5213875809657089,56332,205797
441,789,11,0,1077,0.5208912705974531,56640,206761
442,785,14,0,1079,0.5198747289809684,56747,207550
443,917,14,0,1082,0.5193558451532387,56813,208335
444,830,17,0,1086,0.5189914552788025,57088,209252
445,758,12,0,1097,0.5221770546738893,57264,210082
446,977,27,0,1092,0.5179282868525896,57314,210840
447,853,20,0,1098,0.5183719909166875,57599,211817
448,889,20,0,1107,0.520524756665256,57764,212670
449,958,17,0,1111,0.5202309432053905,57931,213559
450,782,15,0,1117,0.5207046527781015,58170,214517
451,971,18,0,1119,0.5197423118546765,58248,215299
452,908,18,0,1122,0.51879594950756,58481,216270
453,909,18,0,1132,0.5212314322813545,58689,217178
454,863,21,0,1131,0.51860037507967,58892,218087
455,851,15,0,1138,0.5197533683489381,59049,218950
456,803,16,0,1140,0.5186509615515853,59160,219801
